hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
"SLOAN, JASON",Hero,161,10,17,170,0.9470588235294117
SLOTH,Hero,182,2,18,36,5.055555555555555
SLOTOTH,Hero,66,1,11,11,6.0
SLUG/ULYSSES X. LUGM,Villain,701,16,50,800,0.87625
"SLUGANSKI, ERNIE",Hero,6,1,3,3,2.0
SLUJ,Hero,150,3,16,48,3.125
SLUK,Hero,66,1,11,11,6.0
SLYDE,Hero,2166,4,76,304,7.125
"SMALLWOOD, DAN",Hero,262,3,24,72,3.638888888888889
SMART ALEC/ALEC THOR,Hero,78,1,12,12,6.5
SMASHER,Hero,6,1,3,3,2.0
SMASHER II,Hero,82,3,11,33,2.484848484848485
SMASHER III,Hero,55,1,10,10,5.5
SMASHER IV,Hero,4270,8,120,960,4.447916666666667
SMASHER V,Hero,21,1,6,6,3.5
SMEDLEY,Hero,6,1,3,3,2.0
"SMERDILOVISC, VICTOR",Hero,165,2,17,34,4.852941176470588
SMILING TIGER/,Hero,435,6,27,162,2.685185185185185
"SMITH, ANDY",Hero,55,1,10,10,5.5
"SMITH, COL. TOLLIVER",Hero,205,6,22,132,1.553030303030303
"SMITH, DAPHNE",Hero,15,1,5,5,3.0
"SMITH, DR. ARMSTRONG",Hero,78,4,12,48,1.625
"SMITH, HELEN BACK",Hero,55,1,10,10,5.5
"SMITH, JOE",Hero,200,5,19,95,2.1052631578947367
"SMITH, KEVIN",Hero,820,1,40,40,20.5
"SMITH, MANDY",Hero,136,1,16,16,8.5
"SMITH, MARTY LOUIS L",Hero,1048,5,60,300,3.493333333333333
"SMITH, SIR DENIS NAY",Hero,635,84,29,2436,0.26067323481116583
"SMITH, WANDA JO BIAL",Hero,190,1,19,19,10.0
"SMITHSON, T.B.",Hero,190,1,19,19,10.0
SMOKESCREAM/,Hero,131,3,14,42,3.119047619047619
SMOKESCREEN/,Hero,836,2,47,94,8.893617021276595
SMUGGLER II/CONRAD J,Hero,896,7,47,329,2.723404255319149
"SMYTHE, ALISTAIR ALP",Villain,814,16,51,816,0.9975490196078431
"SMYTHE, SPENCER",Hero,579,10,38,380,1.5236842105263158
SNAGG,Hero,360,4,29,116,3.103448275862069
SNAKE,Hero,353,3,31,93,3.795698924731183
SNAKE-EYES,Hero,225,2,23,46,4.891304347826087
SNAKEBITE/,Hero,130,7,13,91,1.4285714285714286
SNAKESKIN II/,Hero,120,1,15,15,8.0
SNAPDRAGON/SHEOKE SA,Hero,1083,4,45,180,6.016666666666667
SNARE,Hero,140,2,18,36,3.888888888888889
"SNIDER, DET. LOU",Hero,464,3,31,93,4.989247311827957
SNIPER/VON BURIAN,Hero,6,1,3,3,2.0
"SNIPES, DET.",Hero,98,2,14,28,3.5
SNOW QUEEN/GITTE,Hero,3,1,2,2,1.5
"SNOW, CHARLIE",Hero,373,5,32,160,2.33125
"SNOW, TANDY",Hero,347,3,28,84,4.130952380952381
"SNOW, VICTORIA",Villain,78,1,12,12,6.5
SNOWBIRD | MUTANT X-,Hero,136,1,16,16,8.5
SNOWBIRD/NARYA/ANNE,Hero,14627,60,245,14700,0.9950340136054422
SNOWBLIND/,Hero,116,4,14,56,2.0714285714285716
"SOAP, DET.",Hero,110,10,12,120,0.9166666666666666
SOCRATES SOCK,Hero,179,4,21,84,2.130952380952381
SODIUM,Hero,728,2,39,78,9.333333333333334
"SOFEN, KARL AUGUST",Hero,1770,1,59,59,30.0
"SOFEN, MARION",Hero,1770,1,59,59,30.0
SOLAR WIND,Hero,351,1,26,26,13.5
SOLARR,Hero,865,8,52,416,2.079326923076923
"SOLE, MAJOR REMINGTO",Hero,162,3,16,48,3.375
"SOLE, RANSOME",Hero,575,2,40,80,7.1875
SOLO/,Hero,1514,13,73,949,1.59536354056902
SOMBRE,Hero,29,3,6,18,1.6111111111111112
"SOMERS, JOHNATHAN",Hero,45,1,9,9,5.0
"SOMERS, KATHY",Hero,64,2,10,20,3.2
"SOMMERS, APRIL",Hero,241,9,21,189,1.2751322751322751
SOMON,Hero,21,1,6,6,3.5
"SONDHEIM, ERICA",Hero,1439,22,74,1628,0.8839066339066339
SONIC,Hero,303,4,27,108,2.8055555555555554
SOPHIE,Hero,877,9,48,432,2.0300925925925926
SORRENTINO/SORRENTIN,Hero,290,9,27,243,1.1934156378600822
SORROW/,Hero,55,3,9,27,2.037037037037037
SOTEIRA,Hero,45,2,9,18,2.5
"SOTO, BERNARD",Hero,66,1,11,11,6.0
SOUL MAN/FATHER JASO,Hero,155,2,17,34,4.5588235294117645
SOUL-EATER,Hero,239,2,21,42,5.690476190476191
SOULFIRE/JASON MALDO,Hero,33,2,7,14,2.357142857142857
SOUNDBYTE/,Hero,64,2,11,22,2.909090909090909
"SOUSA, PAUL",Hero,91,1,13,13,7.0
"SOUTHERN, CANDY",Hero,5861,48,173,8304,0.7058044315992292
SPACE PHANTOM,Villain,1188,13,64,832,1.4278846153846154
SPANKER/FRED HOVEL,Villain,88,3,11,33,2.6666666666666665
"SPAR, DR. KATHERINE",Hero,221,6,21,126,1.753968253968254
SPARK,Hero,395,3,28,84,4.7023809523809526
SPARROW,Hero,454,4,31,124,3.661290322580645
"SPARROW BEAR, MELLIS",Hero,3,1,2,2,1.5
SPARX/AURELLE,Hero,136,1,16,16,8.5
SPAT,Hero,465,4,30,120,3.875
"SPAULDING, JILL",Hero,36,1,8,8,4.5
"SPAULDING, PETER",Hero,535,25,42,1050,0.5095238095238095
SPEAR,Hero,120,1,15,15,8.0
SPECTRA/SELENA SLATE,Hero,108,2,14,28,3.857142857142857
"SPECTRUM, SINCLAIR",Hero,202,4,23,92,2.1956521739130435
SPEEDBALL DOPPELGANG,Hero,7102,4,124,496,14.318548387096774
SPEEDBALL II/DARRION,Hero,2228,31,106,3286,0.6780279975654291
SPEEDBALL/ROBBIE BAL,Hero,29442,120,528,63360,0.4646780303030303
SPEEDFREEK/SHAPPE,Hero,75,3,12,36,2.0833333333333335
SPELLBINDER/ERICA FO,Hero,20,6,5,30,0.6666666666666666
"SPENCER, TRACY",Hero,120,1,15,15,8.0
"SPERZEL, ANTON",Hero,21,1,6,6,3.5
"SPETSBURO, GEN. YURI",Hero,85,2,12,24,3.5416666666666665
SPHINX,Hero,2646,31,116,3596,0.735817575083426
SPHINX II,Hero,879,9,50,450,1.9533333333333334
SPHINX III,Hero,55,1,10,10,5.5
SPIDER-MAN CLONE/BEN,Hero,10831,167,356,59452,0.18218058265491488
SPIDER-MAN III/MARTH,Hero,1084,27,65,1755,0.6176638176638176
SPIDER-MAN/PETER PARKER,Hero,93616,1577,1755,2767635,0.033825269589378655
SPIDER-WOMAN DOPPELG,Hero,4314,2,93,186,23.193548387096776
SPIDER-WOMAN II/JULI,Hero,21627,101,427,43127,0.5014723954831081
SPIDER-WOMAN IV/CHAR,Hero,273,9,23,207,1.318840579710145
SPIDER-WOMAN/JESSICA,Hero,15442,114,299,34086,0.45303056973537525
SPIDERCIDE,Hero,1736,19,80,1520,1.1421052631578947
SPIKE,Villain,40,3,7,21,1.9047619047619047
SPIKEY,Hero,459,4,29,116,3.956896551724138
SPINNERET,Hero,105,1,14,14,7.5
SPIRAL,Villain,9444,46,221,10166,0.9289789494393075
SPIRAL II/ESTELLE GE,Villain,36,1,8,8,4.5
SPIRIT OF '76/WILLIA,Hero,119,2,14,28,4.25
SPITE/,Hero,6,1,3,3,2.0
SPITFIRE/LADY JACQUE,Hero,2000,39,108,4212,0.4748338081671415
"SPITZ, BARRY",Hero,136,1,16,16,8.5
SPLICE II/,Hero,36,1,8,8,4.5
SPLICE/CHANDRA KU,Hero,788,8,44,352,2.2386363636363638
SPOILSPORT/,Hero,184,2,18,36,5.111111111111111
SPOOKY,Hero,120,1,15,15,8.0
SPOOR/ANDREW HAMISH,Villain,1411,8,62,496,2.844758064516129
SPORE,Hero,41,2,8,16,2.5625
SPOT/,Villain,142,2,16,32,4.4375
SPRAGG,Villain,826,9,49,441,1.873015873015873
"SPRINGER, JERRY",Hero,120,1,15,15,8.0
SPRITE,Hero,2967,15,109,1635,1.8146788990825689
SPROCKET,Hero,896,9,58,522,1.7164750957854407
SPUNJE,Hero,3206,5,88,440,7.286363636363636
SPYMASTER II,Hero,558,6,36,216,2.5833333333333335
SPYMASTER/JAKE JORDA,Hero,575,13,46,598,0.9615384615384616
SPYNE,Hero,550,8,34,272,2.0220588235294117
SQUID/DONNY CALLAHAN,Hero,143,2,18,36,3.9722222222222223
SQUIRE/,Hero,351,1,26,26,13.5
SQUIRREL GIRL/,Hero,6,1,3,3,2.0
SSS'LETHCOTT,Hero,21,1,6,6,3.5
SSSESTHUGAR,Hero,306,6,24,144,2.125
SSSITH,Hero,665,3,36,108,6.157407407407407
"ST. CROIX, CARTIER",Hero,250,3,22,66,3.787878787878788
"ST. CROIX, CLAUDETTE",Hero,819,8,45,360,2.275
"ST. CROIX, LOUIS",Hero,91,1,13,13,7.0
"ST. CROIX, NICOLE",Hero,819,8,45,360,2.275
"ST. GERMAINE, COMTE",Hero,52,3,9,27,1.9259259259259258
"ST. HUBBINS, SARI",Hero,184,4,19,76,2.4210526315789473
"ST. LAWRENCE, COL. C",Hero,1018,18,60,1080,0.9425925925925925
"ST. THOMAS, JULES",Hero,2801,2,80,160,17.50625
"STACY, ARTHUR",Hero,2196,32,96,3072,0.71484375
"STACY, CAPT. GEORGE",Hero,1308,33,62,2046,0.6392961876832844
"STACY, GWEN",Hero,2582,93,91,8463,0.30509275670565994
"STACY, GWEN (CLONE)",Hero,922,19,58,1102,0.8366606170598911
"STACY, GWEN | MUTANT",Hero,367,2,27,54,6.796296296296297
"STACY, HELEN",Hero,45,1,9,9,5.0
"STACY, JILL",Hero,3533,57,159,9063,0.3898267681783074
"STACY, NANCY",Hero,116,2,15,30,3.8666666666666667
"STACY, PAUL",Hero,1336,21,72,1512,0.8835978835978836
"STAHL, VERONICA",Hero,36,1,8,8,4.5
STAINED GLASS SCARLE,Hero,161,8,17,136,1.1838235294117647
"STALIN, JOSEF",Hero,54,2,9,18,3.0
STALKER,Hero,21,1,6,6,3.5
STALKING FOX,Hero,78,1,12,12,6.5
STALLIOR,Hero,1988,13,75,975,2.038974358974359
"STALYENKO, COL. YURI",Hero,568,12,35,420,1.3523809523809525
"STAMP, J.Q.",Hero,21,1,6,6,3.5
STAMPEDE/,Hero,78,1,12,12,6.5
"STANACHEK, FREDDIE",Hero,593,4,36,144,4.118055555555555
"STANCHEK, DR.",Hero,605,2,37,74,8.175675675675675
"STANDISH, GEN.",Hero,164,3,20,60,2.7333333333333334
"STANE, OBADIAH",Villain,669,22,43,946,0.7071881606765328
"STANFORD, DWIGHT ROL",Hero,241,2,24,48,5.020833333333333
"STANKOWICZ, FABIAN",Hero,8175,40,199,7960,1.0270100502512562
"STANLEY, TOM",Hero,28,1,7,7,4.0
"STAPHOS, DR. MONICA",Hero,66,1,11,11,6.0
"STAPLES, EDNA M. GRA",Hero,1871,8,69,552,3.3894927536231885
STAR,Hero,120,1,15,15,8.0
STAR HAMMER,Hero,253,1,22,22,11.5
STAR THIEF II,Hero,55,1,10,10,5.5
STAR THIEF III/DITMI,Hero,431,4,33,132,3.265151515151515
STAR THIEF/,Hero,5,2,2,4,1.25
"STAR, JOAN",Hero,171,1,18,18,9.5
STAR-STALKER,Hero,532,6,41,246,2.16260162601626
STARBOLT,Hero,4244,9,124,1116,3.802867383512545
STARDUST/T'URIN G'AR,Hero,471,3,32,96,4.90625
STARFOX/EROS,Hero,27305,131,464,60784,0.44921360884443273
STARHAWK II/ALETA OG,Hero,373,3,29,87,4.287356321839081
STARHAWK/STAKAR,Hero,373,3,29,87,4.287356321839081
"STARK, HOWARD",Hero,529,5,50,250,2.116
"STARK, HOWARD | TIME",Hero,351,1,26,26,13.5
"STARK, ISAAC",Hero,6,1,3,3,2.0
"STARK, MARIA CARBONE",Hero,36,1,8,8,4.5
"STARK, MARIA | TIMES",Hero,351,1,26,26,13.5
"STARK, MORGAN",Hero,1505,14,80,1120,1.34375
"STARR, AARON",Hero,91,1,13,13,7.0
"STARR, JACQUELINE",Hero,91,1,13,13,7.0
"STARR, TRIXIE TRISH",Hero,1094,15,58,870,1.257471264367816
STARSHINE II/BRANDY,Hero,4948,72,178,12816,0.38607990012484394
STARSHINE III/ANARRA,Hero,322,5,25,125,2.576
STARSHINE/LANDRA,Hero,283,8,24,192,1.4739583333333333
STATIC,Villain,1360,4,61,244,5.573770491803279
STECK'EE,Hero,170,3,21,63,2.6984126984126986
"STEED, JOHN",Hero,528,1,32,32,16.5
"STEED, MR.",Hero,231,1,21,21,11.0
STEEL COLLAR,Hero,180,3,19,57,3.1578947368421053
STEEL SERPENT,Villain,500,4,38,152,3.289473684210526
STEEL SPIDER/OLLIE O,Hero,4,2,2,4,1.0
STEEL WIND,Villain,1089,7,53,371,2.9353099730458223
"STEELE, BOBBY",Hero,1835,19,78,1482,1.238191632928475
"STEELE, MARCY MASTER",Hero,3235,28,111,3108,1.0408622908622909
"STEELE, SIMON/WOLFGA",Hero,61,4,10,40,1.525
STEEPLEJACK,Hero,6,1,3,3,2.0
STEEPLEJACK II/MAXWE,Hero,634,2,36,72,8.805555555555555
STEGRON,Villain,301,8,28,224,1.34375
"STEIN, EMIL",Hero,15,1,5,5,3.0
STELLARAX,Hero,67,5,8,40,1.675
STELLARIS/LEAH PRINC,Villain,1125,16,59,944,1.1917372881355932
STEM,Hero,217,2,22,44,4.931818181818182
"STEPHANAPOULUS, COSM",Hero,200,2,20,40,5.0
"STERIXIAN, ALMONNAS",Hero,78,1,12,12,6.5
"STERIXIAN, LOATIA",Hero,78,1,12,12,6.5
STERLING,Hero,28,1,7,7,4.0
"STERLING, SID",Hero,3,1,2,2,1.5
"STERMAN, ANDREA ANDI",Hero,1954,16,84,1344,1.4538690476190477
STERN,Hero,91,3,13,39,2.3333333333333335
"STERN, ROGER",Hero,450,3,33,99,4.545454545454546
"STERNBERG, DR. BERTH",Hero,21,1,6,6,3.5
"STEVENS, DR. VINCENT",Hero,20,2,6,12,1.6666666666666667
"STEVENS, MILO",Hero,207,2,20,40,5.175
"STEWART, MACKINLEY",Hero,140,7,19,133,1.0526315789473684
"STEWART, MADDIE",Hero,190,1,19,19,10.0
"STEWART, MARY",Hero,66,1,11,11,6.0
"STEWART, TINA",Hero,190,1,19,19,10.0
STICK,Hero,294,10,33,330,0.8909090909090909
"STILES, TATJANA",Hero,11,2,4,8,1.375
STILETTO,Hero,1511,11,79,869,1.7387802071346374
STILETTO II/,Hero,86,3,11,33,2.606060606060606
STILT-MAN/WILBUR DAY,Hero,3141,25,138,3450,0.9104347826086957
"STILWELL, RON",Hero,6,1,3,3,2.0
STINGER II/,Villain,88,2,12,24,3.6666666666666665
STINGER III/,Villain,2465,4,79,316,7.800632911392405
STINGER IV,Villain,253,1,22,22,11.5
STINGER/,Villain,10,1,4,4,2.5
STINGRAY | MUTANT X-,Hero,1628,3,66,198,8.222222222222221
STINGRAY/DR. WALTER,Hero,17097,52,287,14924,1.1456043956043955
STINKY,Hero,459,4,29,116,3.956896551724138
STITCH/,Hero,78,1,12,12,6.5
"STITHY, THEODORE",Hero,40,2,8,16,2.5
"STOCKBRIDGE, CHARLES",Hero,1770,1,59,59,30.0
"STOCKBRIDGE, DEANNA",Hero,1770,1,59,59,30.0
"STOKER, OLIVIER",Hero,21,1,6,6,3.5
STONE,Hero,120,1,15,15,8.0
STONE II,Hero,100,3,13,39,2.5641025641025643
"STONE, CHANTAL",Hero,460,2,31,62,7.419354838709677
"STONE, JOHN",Hero,91,1,13,13,7.0
"STONE, LT. MARCUS",Hero,4915,31,165,5115,0.9608993157380255
"STONE, MARGARET",Hero,171,1,18,18,9.5
"STONE, MEG",Hero,300,1,24,24,12.5
"STONE, NELSON",Hero,108,3,13,39,2.769230769230769
"STONE, TIBERIUS",Hero,299,5,25,125,2.392
STONE-FACE,Hero,37,2,8,16,2.3125
STONECOLD/,Hero,130,2,16,32,4.0625
STONECUTTER/UTAMA TO,Hero,652,5,36,180,3.6222222222222222
STONEWALL/LOUIS HAMI,Hero,2373,12,82,984,2.4115853658536586
STORM 2013,Hero,493,4,35,140,3.5214285714285714
STORM DOPPELGANGER,Villain,1540,1,55,55,28.0
STORM DOPPELGANGER I,Villain,2814,2,75,150,18.76
"STORM, CHILI",Hero,888,2,41,82,10.829268292682928
"STORM, JOHNNY | MUTA",Hero,509,4,34,136,3.7426470588235294
"STORM, SUE | TIMESLI",Hero,351,1,26,26,13.5
STORM/ORORO MUNROE S,Hero,71383,523,1094,572162,0.12476012038548523
STORMER,Hero,10,1,4,4,2.5
STRACU,Hero,158,3,16,48,3.2916666666666665
"STRANG, COL./LT. GAR",Hero,658,11,49,539,1.2207792207792207
STRANGE,Hero,34,3,9,27,1.2592592592592593
STRANGER,Hero,6309,32,164,5248,1.202172256097561
STRANGLEHOLD,Hero,297,2,24,48,6.1875
STRANGLER,Hero,216,3,21,63,3.4285714285714284
STRIDER,Hero,4066,14,133,1862,2.183673469387755
STRIKER,Hero,19,2,5,10,1.9
"STRIKER, SAM",Hero,159,2,17,34,4.676470588235294
"STRINGER, AMY",Hero,15,1,5,5,3.0
STROBE/,Hero,2232,7,79,553,4.036166365280289
STRONG GUY DOPPELGAN,Hero,4870,2,101,202,24.10891089108911
STRONG GUY | MUTANT,Hero,1225,1,49,49,25.0
STRONG GUY/GUIDO CAR,Hero,19186,64,328,20992,0.9139672256097561
"STRONG, MARTIN HENRY",Hero,212,3,22,66,3.212121212121212
"STRONG, SUSAN",Hero,155,3,17,51,3.0392156862745097
STRONGARM II/ARMSTRO,Hero,62,2,10,20,3.1
STRONGARM/,Hero,1550,3,55,165,9.393939393939394
STRONGHOLD/,Hero,213,2,20,40,5.325
STRONTIUM-90/,Hero,54,5,7,35,1.542857142857143
"STROUD, SIMON",Hero,159,14,19,266,0.5977443609022557
"STROUGHTON, WILLIAM",Hero,120,1,15,15,8.0
"STRUCKER, ANDREA",Hero,5028,23,166,3818,1.3169198533263489
"STRUCKER, ANDREAS",Hero,5113,26,168,4368,1.1705586080586081
"STRUNK, BELLA",Hero,6,1,3,3,2.0
STRYFE,Villain,4497,30,134,4020,1.1186567164179104
"STRYKER, WILLIS",Villain,261,2,28,56,4.660714285714286
"STUART, BRIG. ALYSAN",Hero,2709,14,96,1344,2.015625
"STUART, DR.",Hero,401,3,29,87,4.609195402298851
"STUART, DR. ALISTAIR",Hero,3323,43,115,4945,0.6719919110212336
STUNNER/ANGELINA BRA,Hero,1196,17,67,1139,1.0500438981562774
STUNT-MASTER/GEORGE,Hero,1721,17,77,1309,1.3147440794499619
"STURDY, PROF. KENNET",Hero,735,3,41,123,5.975609756097561
"STYGE, REV.",Hero,71,3,12,36,1.9722222222222223
STYGIAN STARBENDER,Hero,741,4,44,176,4.2102272727272725
STYGLUT/,Hero,78,1,12,12,6.5
STYRAK,Hero,78,1,12,12,6.5
STYX II,Hero,15,1,5,5,3.0
STYX/JACOB EICHORN,Hero,100,3,13,39,2.5641025641025643
"SU, DR. KO BIN",Hero,559,6,35,210,2.6619047619047618
"SUAREZ, RAPHAEL",Hero,270,4,23,92,2.9347826086956523
SUB-MARINER | MUTANT,Hero,1451,2,58,116,12.508620689655173
SUB-MARINER/NAMOR MA,Hero,58649,530,1006,533180,0.10999849956862598
"SUEE, FAH LO",Hero,200,21,12,252,0.7936507936507936
SUGAR MAN,Villain,2166,12,74,888,2.439189189189189
SUICIDE/CHRIS DANIEL,Hero,24,2,6,12,2.0
"SUKHAROV, DIMITRI",Hero,15,1,5,5,3.0
"SUKHAROV, VIKTORIA",Hero,15,1,5,5,3.0
"SUMMERS, DEBORAH",Hero,45,1,9,9,5.0
"SUMMERS, MADELYNE MA",Hero,11814,79,263,20777,0.5686095201424652
"SUMMERS, NATHAN CHRI",Hero,29001,258,608,156864,0.18487989596083232
"SUMMERS, PHILIP",Hero,45,1,9,9,5.0
"SUMMERS, SCOTT III |",Hero,2309,17,97,1649,1.4002425712553062
SUMO,Hero,654,6,39,234,2.7948717948717947
"SUN, LIN",Hero,629,26,43,1118,0.5626118067978533
SUN-TAO,Hero,33,3,7,21,1.5714285714285714
SUNDANCE,Hero,19,2,5,10,1.9
SUNDER,Villain,3175,16,98,1568,2.024872448979592
SUNDOWN/DR. DAVE LOW,Hero,529,2,35,70,7.557142857142857
SUNDRAGON/PAMELA DOU,Hero,47,4,10,40,1.175
SUNFIRE/SHIRO YASHID,Hero,210,1,20,20,10.5
SUNFIRE/SHIRO YOSHID,Hero,21160,62,380,23560,0.8981324278438031
SUNSET,Hero,6,1,3,3,2.0
SUNSET GRACE,Hero,10,1,4,4,2.5
SUNSHINE/AUTUMN MACR,Hero,550,4,42,168,3.2738095238095237
SUNSPOT/ROBERTO DACO,Hero,28859,212,551,116812,0.24705509707906723
SUNSPYRE/LEYU YOSHID,Hero,170,4,16,64,2.65625
SUNSTROKE/,Villain,2020,2,65,130,15.538461538461538
SUNTURION II/MIKE ST,Villain,3,1,2,2,1.5
SUNTURION/ARTHUR DEA,Villain,500,7,43,301,1.6611295681063123
SUPER SABRE/MARTIN F,Hero,2785,16,107,1712,1.626752336448598
SUPER SKRULL/KL'RT,Hero,7732,46,185,8510,0.908578143360752
SUPER-ADAPTOID/ALESS,Villain,3097,21,109,2289,1.3529925731760595
SUPER-ANDROID F-4,Hero,45,2,9,18,2.5
SUPER-NOVA,Hero,224,4,20,80,2.8
SUPER-PATRIOT,Villain,21,1,6,6,3.5
SUPERCHARGER/,Hero,2020,2,65,130,15.538461538461538
"SUPERIA/WENTWORTH, D",Hero,1529,10,67,670,2.282089552238806
SUPREME COMMANDER,Hero,110,2,15,30,3.6666666666666665
SUPREME INTELLIGENCE,Hero,10944,49,239,11711,0.9345060199812143
SUPREME ONE,Hero,72,2,11,22,3.272727272727273
SUPREMOR,Hero,940,5,47,235,4.0
SURESHOT,Hero,328,2,27,54,6.074074074074074
SURGE,Hero,15,1,5,5,3.0
SURGEON GENERAL/ANGE,Hero,24,2,6,12,2.0
SURTUR,Hero,1846,30,74,2220,0.8315315315315316
"SUTTON, JOHN",Hero,91,1,13,13,7.0
"SUVOROV, ADMIRAL GRI",Hero,476,2,30,60,7.933333333333334
SUWAN,Hero,350,8,32,256,1.3671875
SUZIE,Hero,39,5,7,35,1.1142857142857143
SVAROG,Hero,1275,1,50,50,25.5
SVYATOGOR/SASHA POKR,Hero,117,2,14,28,4.178571428571429
"SWANN, DR. EVAN",Hero,1691,10,75,750,2.2546666666666666
SWARM/FRITZ VON MEYE,Hero,228,6,26,156,1.4615384615384615
SWEEPZWEAK,Hero,190,1,19,19,10.0
SWIFT/,Hero,28,1,7,7,4.0
SWITCH/DEVON ALOMAR,Hero,298,3,24,72,4.138888888888889
"SWITZLER, BEVERLY",Hero,771,45,51,2295,0.3359477124183007
SWORDSMAN II/COTATI,Hero,1351,11,72,792,1.7058080808080809
SWORDSMAN III/PHILIP,Hero,4790,22,137,3014,1.5892501658925016
SWORDSMAN IV/,Hero,28,1,7,7,4.0
SWORDSMAN/JACQUES DU,Hero,8118,48,178,8544,0.9501404494382022
SYBIL,Hero,21,1,6,6,3.5
SYBYL DORN,Hero,704,6,37,222,3.171171171171171
SYLPH,Hero,10,1,4,4,2.5
SYNAPSE/,Hero,59,3,9,27,2.185185185185185
SYNARIO/ANGELA BRADF,Hero,28,1,7,7,4.0
SYNCH/EVERETT THOMAS,Hero,7267,71,217,15407,0.47166872200947624
SYNRAITH,Hero,246,2,21,42,5.857142857142857
SYPHONN,Hero,80,3,11,33,2.4242424242424243
SYRRH,Hero,6,1,3,3,2.0
"SZARDOS, MARGALI",Hero,5605,19,160,3040,1.84375
"SZARDOS, STEFAN",Hero,10,1,4,4,2.5
SZARKUS,Hero,91,1,13,13,7.0
T,Hero,56,3,9,27,2.074074074074074
T'CHAKA,Hero,386,4,29,116,3.3275862068965516
T'KYLL ALABAR,Hero,113,2,14,28,4.035714285714286
T-RAY/WADE WILSON,Villain,181,8,21,168,1.0773809523809523
"TABESHAW, HARRY",Hero,102,4,14,56,1.8214285714285714
TABOO,Hero,256,6,24,144,1.7777777777777777
TABULA RASA,Hero,60,3,9,27,2.2222222222222223
TABUR,Villain,12,2,4,8,1.5
TAE,Hero,78,1,12,12,6.5
TAGAK,Hero,966,4,44,176,5.488636363636363
TAGAR,Hero,1366,15,72,1080,1.2648148148148148
TAI,Hero,261,11,23,253,1.0316205533596838
TAI II,Hero,2609,17,108,1836,1.421023965141612
TAIFU/TOSHIO SASAKI,Hero,484,6,31,186,2.6021505376344085
"TAKACHIHO, HIRO",Hero,2112,5,80,400,5.28
"TAKACHIHO, MRS.",Hero,63,3,9,27,2.3333333333333335
"TAKAHAMA, JANE",Hero,362,2,28,56,6.464285714285714
"TAKAHAMA, ROBERT",Hero,362,2,28,56,6.464285714285714
"TAKAHASHI, REI",Hero,66,1,11,11,6.0
TAKAR,Hero,36,1,8,8,4.5
"TAKIMOTO, RON",Hero,196,2,20,40,4.9
TAKU,Hero,615,8,39,312,1.9711538461538463
"TAL, GENERAL",Hero,78,1,12,12,6.5
"TALBOT, GLENN",Villain,3888,120,127,15240,0.2551181102362205
"TALBOT, MAJ. MATT",Hero,688,8,46,368,1.8695652173913044
TALISMAN,Hero,6582,3,116,348,18.913793103448278
TALISMAN II/ELIZABET,Hero,6976,57,172,9804,0.711546307629539
TALISMAN III/NAHITA,Hero,45,1,9,9,5.0
TALO,Hero,210,1,20,20,10.5
TALOS,Villain,33,2,7,14,2.357142857142857
TANA NILE,Villain,1538,32,77,2464,0.6241883116883117
"TANAKA, GEORGE",Hero,136,1,16,16,8.5
"TANAKA, KENJIRO",Hero,4733,23,167,3841,1.2322311897943243
"TANAKA, OPAL",Hero,1079,12,59,708,1.5240112994350283
"TANAKA, RITA",Hero,136,1,16,16,8.5
TANGERINE 2013,Hero,45,1,9,9,5.0
"TANNEN, PAUL",Hero,63,2,10,20,3.15
"TANNEN, VINCENT",Hero,80,3,11,33,2.4242424242424243
"TANNER, ARCHIE",Hero,171,1,18,18,9.5
"TANNER, JACKO",Hero,90,5,14,70,1.2857142857142858
TANTE MATTIE,Hero,755,7,47,329,2.2948328267477205
TANTRUM/,Hero,36,1,8,8,4.5
TAR,Hero,59,3,10,30,1.9666666666666666
TARAKIS,Hero,453,7,31,217,2.087557603686636
TARANTULA II/CAPT. L,Villain,446,10,36,360,1.238888888888889
TARANTULA/ANTON MIGU,Villain,884,13,48,624,1.4166666666666667
TARBABY,Villain,1385,7,56,392,3.5331632653061225
TAREE,Hero,36,1,8,8,4.5
TAREVA,Hero,55,1,10,10,5.5
TARGET,Hero,17,3,4,12,1.4166666666666667
TARGON,Hero,1024,5,44,220,4.654545454545454
TARNOK-KOL,Hero,78,1,12,12,6.5
TAROOK,Hero,120,1,15,15,8.0
TAROT/MARIE-ANGE COL,Villain,2414,17,96,1632,1.4791666666666667
"TARR, BLACK JACK",Hero,727,102,31,3162,0.22991777356103732
TARTARUS,Hero,226,2,21,42,5.380952380952381
TASHA,Hero,153,1,17,17,9.0
TASKMASTER,Villain,3184,25,128,3200,0.995
TATSU'O,Hero,669,7,56,392,1.7066326530612246
TATTERDEMALION/,Villain,811,12,46,552,1.4692028985507246
"TAUREY, SIR WILLIAM",Hero,26,2,6,12,2.1666666666666665
"TAUREY, WILLIAM MALC",Hero,398,5,28,140,2.842857142857143
TAURUS II/,Villain,555,3,36,108,5.138888888888889
TAURUS/CORNELIUS VAN,Villain,1036,15,49,735,1.4095238095238096
"TAYLOR, JACK",Hero,136,1,16,16,8.5
"TAYLOR, JENNA",Hero,389,5,29,145,2.682758620689655
"TAYLOR, LEILA",Hero,1256,38,67,2546,0.49332285938727416
